LEA,school,year,e_1000,e_2100,e_2110,e_2120,e_2130,e_2140,e_2150,e_2160,e_2170,e_2180,e_2190,e_2200,e_2210,e_2212,e_2213,e_2219,e_2220,e_2230,e_2240,e_2290,e_2300,e_2310,e_2311,e_2312,e_2315,e_2316,e_2317,e_2319,e_2320,e_2321,e_2329,e_2400,e_2410,e_2490,e_2500,e_2510,e_2520,e_2530,e_2540,e_2560,e_2570,e_2580,e_2590,e_2600,e_2610,e_2620,e_2630,e_2640,e_2650,e_2660,e_2670,e_2680,e_2700,e_2710,e_2720,e_2730,e_2790,e_2795,e_2900,e_3100,e_3200,e_3300,e_3310,e_3350,e_3360,e_3370,e_3390,e_3395,e_4000,e_4100,e_4200,e_4300,e_4500,e_4502,e_4600,e_4700,e_4900,e_5000,e_5100,e_5200,e_5300,e_5900
Davis District,Bountiful High,2021,7818232.76,548293.77,,,,,,,,,,87078.14000000001,,,,,,,,,,,,,,,,,,,,1073048.3299999998,,,,,,,,,,,,659047.18,,,,,,,,,54262.72,,,,,,,99540.47,,,,,,,,,,,,,378563.69,,,,,,,,,
Davis District,Bountiful Jr High,2018,2544776.52,138849.16,,,,,,,,,,91452.82,,,,,,,,,,,,,,,,,,,,497131.47000000003,,,,,,,,,,,,347153.01,,,,,,,,,10860.76,,,,,,,149829.31,,,,,,,,,,,,,1157601.2599999998,,,,,,,,,
Davis District,Bountiful Jr High,2019,2581358.4499999997,150764.41,,,,,,,,,,89749.34999999999,,,,,,,,,,,,,,,,,,,,495588.32,,,,,,,,,,,,343385.30000000005,,,,,,,,,12183.65,,,,,,,139646.77,,,,,,,,,,,,,48727.0,,,,,,,,,
Davis District,Bountiful Jr High,2020,2906905.3499999996,158543.18,,,,,,,,,,95176.27,,,,,,,,,,,,,,,,,,,,574055.92,,,,,,,,,,,,338970.0800000001,,,,,,,,,7916.58,,,,,,,141238.32,,,,,,,,,,,,,94588.83,,,,,,,,,
Davis District,Bountiful Jr High,2021,3103259.68,159022.94999999998,,,,,,,,,,102506.19999999998,,,,,,,,,,,,,,,,,,,,675443.05,,,,,,,,,,,,375012.22,,,,,,,,,3611.09,,,,,,,123766.65000000001,,,,,,,,,,,,,37257.0,,,,,,,,,
Davis District,Bountiful School,2018,1751205.0900000008,,,,,,,,,,,32392.839999999997,,,,,,,,,,,,,,,,,,,,250451.43,,,,,,,,,,,,177013.65000000002,,,,,,,,,4184.889999999999,,,,,,,84988.82,,,,,,,,,,,,,320494.83,,,,,,,,,
Davis District,Bountiful School,2019,2039015.1799999997,28280.700000000004,,,,,,,,,,35603.17999999999,,,,,,,,,,,,,,,,,,,,243784.27000000002,,,,,,,,,,,,191632.72999999998,,,,,,,,,4693.84,,,,,,,88549.03000000001,,,,,,,,,,,,,118202.15,,,,,,,,,
Davis District,Bountiful School,2020,2417315.1500000004,63776.69,,,,,,,,,,34812.979999999996,,,,,,,,,,,,,,,,,,,,243503.63,,,,,,,,,,,,189504.94,,,,,,,,,4220.98,,,,,,,93448.31,,,,,,,,,,,,,74281.19,,,,,,,,,
Davis District,Bountiful School,2021,2197916.9499999993,68099.55999999998,,,,,,,,,,37005.369999999995,,,,,,,,,,,,,,,,,,,,264741.27,,,,,,,,,,,,179548.98,,,,,,,,,,,,,,,,76044.21,,,,,,,,,,,,,25312.0,,,,,,,,,
Davis District,Buffalo Point School,2018,3479089.1999999997,46067.85,,,,,,,,,,59343.67,,,,,,,,,,,,,,,,,,,,377596.32,,,,,,,,,,,,250650.7,,,,,,,,,7345.28,,,,,,,139003.19000000003,,,,,,,,,,,,,74465.0,,,,,,,,,
Davis District,Buffalo Point School,2019,3666268.919999999,47927.64,,,,,,,,,,66207.70999999999,,,,,,,,,,,,,,,,,,,,321752.03,,,,,,,,,,,,290722.43,,,,,,,,,7161.98,,,,,,,124950.31999999999,,,,,,,,,,,,,73594.74,,,,,,,,,
Davis District,Buffalo Point School,2020,3523289.3,50033.38999999999,,,,,,,,,,67254.09,,,,,,,,,,,,,,,,,,,,353943.92000000004,,,,,,,,,,,,291717.74000000005,,,,,,,,,3464.64,,,,,,,132336.13,,,,,,,,,,,,,106343.08,,,,,,,,,
Davis District,Buffalo Point School,2021,3671006.92,32513.629999999997,,,,,,,,,,66027.68,,,,,,,,,,,,,,,,,,,,342385.93,,,,,,,,,,,,284384.57999999996,,,,,,,,,,,,,,,,104221.28,,,,,,,,,,,,,31866.100000000002,,,,,,,,,
Davis District,Canyon Creek School,2018,2409487.119999999,39584.310000000005,,,,,,,,,,50661.88,,,,,,,,,,,,,,,,,,,,236650.66999999998,,,,,,,,,,,,171979.11,,,,,,,,,3890.5,,,,,,,80400.2,,,,,,,,,,,,,84716.68999999999,,,,,,,,,
Davis District,Canyon Creek School,2019,2636605.1999999993,38965.259999999995,,,,,,,,,,55307.030000000006,,,,,,,,,,,,,,,,,,,,336781.39999999997,,,,,,,,,,,,191356.40000000002,,,,,,,,,3224.2500000000005,,,,,,,72085.66999999998,,,,,,,,,,,,,85116.28000000001,,,,,,,,,
Davis District,Canyon Creek School,2020,2854513.7500000005,47822.34,,,,,,,,,,58605.66,,,,,,,,,,,,,,,,,,,,356072.02,,,,,,,,,,,,205701.28999999998,,,,,,,,,3201.57,,,,,,,66843.82,,,,,,,,,,,,,78489.94,,,,,,,,,
Davis District,Canyon Creek School,2021,3190991.309999999,50187.45,,,,,,,,,,63318.61000000001,,,,,,,,,,,,,,,,,,,,383896.98999999993,,,,,,,,,,,,245288.69,,,,,,,,,,,,,,,,63502.43,,,,,,,,,,,,,58713.880000000005,,,,,,,,,
Davis District,Canyon Heights,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37558.04,,,,,,,,,,,,,,,,13674.64,,,,,,,,,,,,,,,,,,,,,,
Davis District,Centennial Jr High,2018,5207775.620000001,356709.47,,,,,,,,,,101589.96,,,,,,,,,,,,,,,,,,,,619176.22,,,1847.81,,,,,,,,,416238.97000000003,,,,,,,,,20522.17,,,,,,,178521.15,,,,,,,,,,,,,117760.32,,,,,,,,,
Davis District,Centennial Jr High,2019,5526498.499999999,382548.91000000003,,,,,,,,,,105101.77999999998,,,,,,,,,,,,,,,,,,,,655109.75,,,,,,,,,,,,442442.69000000006,,,,,,,,,20001.66,,,,,,,164728.93,,,,,,,,,,,,,78898.0,,,,,,,,,
Davis District,Centennial Jr High,2020,3895530.5699999994,305306.48,,,,,,,,,,78855.24,,,,,,,,,,,,,,,,,,,,667470.1599999999,,,,,,,,,,,,409834.18,,,,,,,,,8713.31,,,,,,,145945.19000000003,,,,,,,,,,,,,213324.41999999998,,,,,,,,,
Davis District,Centennial Jr High,2021,4083108.079999999,325413.35000000003,,,,,,,,,,90987.07,,,,,,,,,,,,,,,,,,,,763962.3299999998,,,,,,,,,,,,443269.19000000006,,,,,,,,,8652.55,,,,,,,141979.64,,,,,,,,,,,,,54520.0,,,,,,,,,
Davis District,Centerville Jr High,2018,3194294.3999999985,210647.37000000002,,,,,,,,,,114154.97,,,,,,,,,,,,,,,,,,,,644779.5,,,,,,,,,,,,333657.04999999993,,,,,,,,,7729.54,,,,,,,156982.45,,,,,,,,,,,,,103027.52,,,,,,,,,
Davis District,Centerville Jr High,2019,3643124.269999999,201389.53,,,,,,,,,,119627.82,,,,,,,,,,,,,,,,,,,,676455.94,,,,,,,,,,,,339461.58999999997,,,,,,,,,8926.54,,,,,,,158790.99,,,,,,,,,,,,,192377.51,,,,,,,,,
Davis District,Centerville Jr High,2020,3771562.0500000003,265321.94,,,,,,,,,,122255.07999999999,,,,,,,,,,,,,,,,,,,,703279.34,,,,,,,,,,,,345918.21,,,,,,,,,6604.27,,,,,,,190659.81,,,,,,,,,,,,,74818.35,,,,,,,,,
Davis District,Centerville Jr High,2021,4136802.499999997,288955.19,,,,,,,,,,131335.83000000002,,,,,,,,,,,,,,,,,,,,760617.51,,,,,,,,,,,,354368.14,,,,,,,,,6208.24,,,,,,,129228.41999999998,,,,,,,,,,,,,137434.57,,,,,,,,,
Davis District,Centerville School,2018,1745878.4100000001,49753.28,,,,,,,,,,51684.740000000005,,,,,,,,,,,,,,,,,,,,267370.58999999997,,,,,,,,,,,,175346.99,,,,,,,,,3128.4,,,,,,,84513.45999999999,,,,,,,,,,,,,23918.98,,,,,,,,,
Davis District,Centerville School,2019,1737175.8599999994,52701.93,,,,,,,,,,43560.07,,,,,,,,,,,,,,,,,,,,278725.22,,,,,,,,,,,,178201.81999999998,,,,,,,,,2243.41,,,,,,,82341.22000000002,,,,,,,,,,,,,31813.0,,,,,,,,,
Davis District,Centerville School,2020,1643270.5899999999,41211.82,,,,,,,,,,38873.32,,,,,,,,,,,,,,,,,,,,307285.52999999997,,,,,,,,,,,,176447.53,,,,,,,,,1946.9,,,,,,,71868.96,,,,,,,,,,,,,44792.17,,,,,,,,,
Davis District,Centerville School,2021,1698756.0000000005,57367.45,,,,,,,,,,41476.740000000005,,,,,,,,,,,,,,,,,,,,317295.00999999995,,,,,,,,,,,,198502.27000000002,,,,,,,,,,,,,,,,60808.61,,,,,,,,,,,,,13943.8,,,,,,,,,
Davis District,Central Davis Jr High,2018,3688390.5900000003,219857.75999999998,,,,,,,,,,117403.49000000002,,,,,,,,,,,,,,,,,,,,644965.5800000001,,,,,,,,,,,,454882.45000000007,,,,,,,,,13775.439999999999,,,,,,,182882.50000000003,,,,,,,,,,,,,258786.71000000002,,,,,,,,,
Davis District,Central Davis Jr High,2019,4110636.2499999995,231265.41,,,,,,,,,,117845.43,,,,,,,,,,,,,,,,,,,,653818.7100000001,,,,,,,,,,,,443120.5800000001,,,,,,,,,13225.43,,,,,,,195591.46999999997,,,,,,,,,,,,,395100.82999999996,,,,,,,,,
Davis District,Central Davis Jr High,2020,4132142.8,247356.68000000002,,,,,,,,,,121486.71,,,,,,,,,,,,,,,,,,,,687617.18,,,,,,,,,,,,447451.84,,,,,,,,,10575.26,,,,,,,182298.81,,,,,,,,,,,,,89782.62,,,,,,,,,
Davis District,Central Davis Jr High,2021,4491937.920000003,241166.16,,,,,,,,,,128901.27000000002,,,,,,,,,,,,,,,,,,,,717972.37,,,,,,,,,,,,484277.01999999996,,,,,,,,,5549.7,,,,,,,162386.52000000002,,,,,,,,,,,,,58145.0,,,,,,,,,
Davis District,Clearfield High,2018,8035585.179999996,504630.07000000007,,,,,,,,,,123693.03,,,,,,,,,,,,,,,,,,,,1019410.6299999999,,,,,,,,,,,,830655.0,,,,,,,,,39252.28,,,,,,,280619.48000000004,,,,,,,,,,,,,1126980.37,,,,,,,,,
Davis District,Clearfield High,2019,8845383.729999999,509854.41,,,,,,,,,,126172.01000000001,,,,,,,,,,,,,,,,,,,,1168876.6400000001,,,,,,,,,,,,810954.7600000001,,,,,,,,,56651.5,,,,,,,259961.99000000002,,,,,,,,,,,,,330950.04000000004,,,,,,,,,
Davis District,Clearfield High,2020,8996718.860000003,478839.87,,,,,,,,,,130950.28000000001,,,,,,,,,,,,,,,,,,,,1219811.92,,,,,,,,,,,,790168.0,,,,,,,,,34662.07,,,,,,,241217.55999999997,,,,,,,,,,,,,840048.47,,,,,,,,,
Davis District,Clearfield High,2021,9556016.05,615727.8400000001,,,,,,,,,,119032.93000000001,,,,,,,,,,,,,,,,,,,,1185976.17,,,,,,,,,,,,817011.33,,,,,,,,,43807.259999999995,,,,,,,179737.05,,,,,,,,,,,,,86410.19,,,,,,,,,
Davis District,Clearfield Int. Academy,2018,1030542.7400000001,43075.67999999999,,,,,,,,,,136612.72,,,,,,,,,,,,,,,,,,,,,,,65556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis District,Clinton School,2018,1989042.7799999998,46288.26,,,,,,,,,,27326.329999999998,,,,,,,,,,,,,,,,,,,,230150.38999999998,,,,,,,,,,,,172106.24,,,,,,,,,1973.2399999999998,,,,,,,101456.99,,,,,,,,,,,,,28523.370000000003,,,,,,,,,
Davis District,Clinton School,2019,1952631.3599999999,48175.76,,,,,,,,,,29070.08,,,,,,,,,,,,,,,,,,,,251379.77999999997,,,,,,,,,,,,178641.75999999998,,,,,,,,,2997.57,,,,,,,102664.07999999999,,,,,,,,,,,,,42142.29,,,,,,,,,
Davis District,Clinton School,2020,2147565.7100000004,50033.909999999996,,,,,,,,,,31946.18,,,,,,,,,,,,,,,,,,,,240339.24,,,,,,,,,,,,171645.32,,,,,,,,,851.54,,,,,,,117236.91999999998,,,,,,,,,,,,,76103.15,,,,,,,,,
Davis District,Clinton School,2021,2380786.52,108055.49,,,,,,,,,,33521.42,,,,,,,,,,,,,,,,,,,,264197.37,,,,,,,,,,,,177199.55,,,,,,,,,,,,,,,,93154.79999999999,,,,,,,,,,,,,-3298.0,,,,,,,,,
Davis District,Columbia School,2018,2559274.2699999996,43107.46,,,,,,,,,,29285.610000000004,,,,,,,,,,,,,,,,,,,,255660.34999999998,,,,,,,,,,,,249517.66,,,,,,,,,2834.7,,,,,,,85360.08,,,,,,,,,,,,,84117.66,,,,,,,,,
Davis District,Columbia School,2019,2591782.4400000004,30157.300000000003,,,,,,,,,,35033.770000000004,,,,,,,,,,,,,,,,,,,,272302.47,,,,,,,,,,,,263956.2,,,,,,,,,3870.28,,,,,,,94824.38,,,,,,,,,,,,,482457.37,,,,,,,,,
Davis District,Columbia School,2020,2653485.1799999997,53347.16,,,,,,,,,,38900.86,,,,,,,,,,,,,,,,,,,,297252.97000000003,,,,,,,,,,,,263766.80000000005,,,,,,,,,3106.81,,,,,,,81300.29,,,,,,,,,,,,,94001.09,,,,,,,,,
Davis District,Columbia School,2021,2720772.81,76641.59,,,,,,,,,,37497.31,,,,,,,,,,,,,,,,,,,,324868.96,,,,,,,,,,,,276325.5,,,,,,,,,,,,,,,,84022.99,,,,,,,,,,,,,18797.71,,,,,,,,,
Davis District,Cook School,2018,2742391.66,38655.26,,,,,,,,,,58160.35,,,,,,,,,,,,,,,,,,,,274068.13999999996,,,,,,,,,,,,242716.55,,,,,,,,,7346.599999999999,,,,,,,94977.51,,,,,,,,,,,,,101374.72,,,,,,,,,
Davis District,Cook School,2019,2981027.8500000006,40553.03,,,,,,,,,,64133.78,,,,,,,,,,,,,,,,,,,,296408.17,,,,,,,,,,,,236105.16000000003,,,,,,,,,7706.53,,,,,,,97642.33,,,,,,,,,,,,,-82142.34000000001,,,,,,,,,
Davis District,Cook School,2020,3315562.3600000013,39421.509999999995,,,,,,,,,,64048.670000000006,,,,,,,,,,,,,,,,,,,,336571.38999999996,,,,,,,,,,,,238749.15000000002,,,,,,,,,3722.0699999999997,,,,,,,111962.30999999998,,,,,,,,,,,,,1150821.8800000001,,,,,,,,,
Davis District,Cook School,2021,3385897.5500000007,94097.61000000002,,,,,,,,,,73323.18,,,,,,,,,,,,,,,,,,,,330829.39,,,,,,,,,,,,253256.56999999998,,,,,,,,,,,,,,,,92958.50000000001,,,,,,,,,,,,,120644.35,,,,,,,,,
Davis District,Creekside School,2018,2759025.4800000004,31938.96,,,,,,,,,,52860.990000000005,,,,,,,,,,,,,,,,,,,,281512.72,,,,,,,,,,,,217253.18000000002,,,,,,,,,5515.18,,,,,,,102496.92000000001,,,,,,,,,,,,,66501.99,,,,,,,,,
Davis District,Creekside School,2019,2953984.6200000015,33967.92,,,,,,,,,,35362.95,,,,,,,,,,,,,,,,,,,,363080.68,,,,,,,,,,,,231369.07000000004,,,,,,,,,6264.749999999999,,,,,,,103837.29000000001,,,,,,,,,,,,,54383.829999999994,,,,,,,,,
Davis District,Creekside School,2020,3052389.9299999992,36445.0,,,,,,,,,,34711.05,,,,,,,,,,,,,,,,,,,,324300.73,,,,,,,,,,,,224928.24,,,,,,,,,3574.2799999999997,,,,,,,108894.1,,,,,,,,,,,,,83542.74,,,,,,,,,
Davis District,Creekside School,2021,2907091.8199999994,39620.75,,,,,,,,,,36050.1,,,,,,,,,,,,,,,,,,,,362123.13,,,,,,,,,,,,231795.97999999998,,,,,,,,,,,,,,,,89152.14,,,,,,,,,,,,,18951.67,,,,,,,,,
Davis District,Crestview School,2018,1610111.9200000004,49996.92,,,,,,,,,,46918.14,,,,,,,,,,,,,,,,,,,,265286.11000000004,,,,,,,,,,,,154670.71,,,,,,,,,1379.2399999999998,,,,,,,86143.38,,,,,,,,,,,,,45901.72,,,,,,,,,
Davis District,Crestview School,2019,1697317.9199999997,52554.409999999996,,,,,,,,,,47343.45,,,,,,,,,,,,,,,,,,,,260552.33000000002,,,,,,,,,,,,164516.45,,,,,,,,,1559.05,,,,,,,88053.17,,,,,,,,,,,,,9064.5,,,,,,,,,
Davis District,Crestview School,2020,1853485.0999999999,107295.54000000001,,,,,,,,,,48306.20999999999,,,,,,,,,,,,,,,,,,,,274657.31,,,,,,,,,,,,177933.62000000002,,,,,,,,,1380.79,,,,,,,96591.09,,,,,,,,,,,,,72247.56,,,,,,,,,
Davis District,Crestview School,2021,2021594.9499999997,115907.74000000002,,,,,,,,,,42070.43000000001,,,,,,,,,,,,,,,,,,,,292720.62,,,,,,,,,,,,188001.27999999997,,,,,,,,,,,,,,,,64275.689999999995,,,,,,,,,,,,,14519.05,,,,,,,,,
Davis District,Davis Applied Tech College,2017,-364927.29000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis District,Davis Applied Tech College,2018,1996233.9400000002,907.3399999999999,,,,,,,,,,249945.71,,,,,,,,,,,,,,,,,,,,14319.439999999999,,,168008.0,,,,,,,,,1106.48,,,,,,,,,114026.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis District,Davis Connect 7-12,2021,1961533.4699999997,144118.78,,,,,,,,,,86565.16,,,,,,,,,,,,,,,,,,,,66149.65,,,131.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis District,Davis Connect K-6,2021,3493243.43,,,,,,,,,,,159669.15,,,,,,,,,,,,,,,,,,,,259603.33000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208.0,,,,,,,,,
Davis District,Davis District,2016,294743863.9899999,15359903.920000002,,,,,,,,,,19060675.94,,,,,,,,,2505646.39,,,,,,,,,,,28462215.420000006,,,14041083.63,,,,,,,,,43268576.06,,,,,,,,,12945503.45,,,,,,,22094492.419999998,,18261519.599999994,,,,,,,,,,,78655800.64999999,,,,,,,,,48728709.230000004
Davis District,Davis District,2017,308242219.96,15838303.380000005,,,,,,,,,,20058649.21,,,,,,,,,2845717.6399999997,,,,,,,,,,,33904532.86000001,,,14888299.889999997,,,,,,,,,43193068.54000001,,,,,,,,,13091577.080000004,,,,,,65260671.0,23596877.80000001,,19836616.900000002,,,,,,,,,,,99556364.33,,,,,,,,,51533515.44
Davis District,Davis District,2018,46314117.650000006,5872925.479999999,,,,,,,,,,14342676.93,,,,,,,,,2711465.5700000003,,,,,,,,,,,927788.66,,,15504736.520000001,,,,,,,,,27000557.26,,,,,,,,,15827067.17,,,,,,,14519686.410000002,65624250.1,6959504.23,,,,,2717103.0,,,,,,59660679.37,,,,,,,,,53087507.230000004
Davis District,Davis District,2019,50375754.4,6479286.679999998,,,,,,,,,,15759385.500000004,,,,,,,,,3067813.6700000004,,,,,,,,,,,850194.86,,,16098460.619999997,,,,,,,,,28032284.74,,,,,,,,,12100916.110000003,,,,,,,15031499.35,72064687.22,18306605.9,,,,,1880356.0,,,,,,30415252.21,,,,,,,,,56398307.5
Davis District,Davis District,2020,54133549.33999998,6862887.54,,,,,,,,,,16471608.810000002,,,,,,,,,3526653.5300000003,,,,,,,,,,,1108720.27,,,17065102.19,,,,,,,,,27112806.92,,,,,,,,,12689822.629999999,,,,,,,14278019.050000003,69663775.06,25631546.45,,,,,2334463.03,,,,,,28380263.819999997,,,,,,,,,66342995.89
Davis District,Davis District,2021,50670115.44,7843694.010000003,,,,,,,,,,17098946.630000003,,,,,,,,,3618895.250000001,,,,,,,,,,,916295.75,,,18472804.129999995,,,,,,,,,27615061.960000005,,,,,,,,,13586782.670000004,,,,,,,12460137.0,73167397.5,7190356.0,,,,,2378914.0,,,,,,21251566.090000004,,,,,,,,,69646177.74000001
Davis District,Davis High,2018,12324166.52,753861.5700000002,,,,,,,,,,118623.24999999999,,,,,,,,,,,,,,,,,,,,1064559.6400000001,,,,,,,,,,,,812399.5800000001,,,,,,,,,88672.57999999999,,,,,,,181633.30999999997,,,,,,,,,,,,,389255.54,,,,,,,,,
Davis District,Davis High,2019,11336898.180000003,662157.31,,,,,,,,,,145325.09,,,,,,,,,,,,,,,,,,,,1073769.18,,,,,,,,,,,,877285.27,,,,,,,,,81936.63,,,,,,,195084.19999999998,,,,,,,,,,,,,286831.92000000004,,,,,,,,,
Davis District,Davis High,2020,11225471.889999999,671735.0700000001,,,,,,,,,,130817.34000000003,,,,,,,,,,,,,,,,,,,,1131957.04,,,,,,,,,,,,926797.5599999999,,,,,,,,,54028.2,,,,,,,174846.18,,,,,,,,,,,,,622636.88,,,,,,,,,
Davis District,Davis High,2021,11558586.290000008,732416.8499999999,,,,,,,,,,140100.37,,,,,,,,,,,,,,,,,,,,1180160.3,,,,,,,,,,,,921124.63,,,,,,,,,75975.12,,,,,,,133197.1,,,,,,,,,,,,,126079.68,,,,,,,,,
Davis District,Doxey School,2018,1438412.1799999995,38937.32,,,,,,,,,,29775.43,,,,,,,,,,,,,,,,,,,,197794.11999999994,,,,,,,,,,,,163896.99000000002,,,,,,,,,4258.0,,,,,,,118608.90000000001,,,,,,,,,,,,,41945.45,,,,,,,,,
Davis District,Doxey School,2019,1502957.2400000002,40901.759999999995,,,,,,,,,,31065.82,,,,,,,,,,,,,,,,,,,,222235.95,,,,,,,,,,,,166459.77000000002,,,,,,,,,2813.9700000000003,,,,,,,113834.58000000002,,,,,,,,,,,,,28534.49,,,,,,,,,
Davis District,Doxey School,2020,1593722.6200000003,70661.62,,,,,,,,,,32290.960000000003,,,,,,,,,,,,,,,,,,,,239313.14,,,,,,,,,,,,169108.35,,,,,,,,,1841.72,,,,,,,122164.01999999999,,,,,,,,,,,,,58814.0,,,,,,,,,
Davis District,Doxey School,2021,1662300.0000000007,52157.69999999999,,,,,,,,,,36123.42999999999,,,,,,,,,,,,,,,,,,,,263451.33,,,,,,,,,,,,174766.16,,,,,,,,,,,,,,,,115137.21,,,,,,,,,,,,,153722.08000000002,,,,,,,,,
Davis District,Eagle Bay School,2018,2208455.1100000003,32288.71,,,,,,,,,,41605.63,,,,,,,,,,,,,,,,,,,,256530.95,,,,,,,,,,,,265733.52,,,,,,,,,5021.93,,,,,,,87156.47,,,,,,,,,,,,,8246.4,,,,,,,,,
Davis District,Eagle Bay School,2019,2279641.0900000003,38796.82,,,,,,,,,,45505.68,,,,,,,,,,,,,,,,,,,,274215.54000000004,,,,,,,,,,,,259326.22000000003,,,,,,,,,3552.83,,,,,,,69255.4,,,,,,,,,,,,,42190.42,,,,,,,,,
Davis District,Eagle Bay School,2020,2387550.2399999998,30698.98,,,,,,,,,,27586.920000000002,,,,,,,,,,,,,,,,,,,,253835.15,,,,,,,,,,,,233330.99000000002,,,,,,,,,1868.27,,,,,,,83766.22,,,,,,,,,,,,,36911.39,,,,,,,,,
Davis District,Eagle Bay School,2021,2262787.6399999997,48000.45,,,,,,,,,,32089.959999999995,,,,,,,,,,,,,,,,,,,,276658.29,,,,,,,,,,,,257043.51000000007,,,,,,,,,150.0,,,,,,,60937.72,,,,,,,,,,,,,41922.63,,,,,,,,,
Davis District,East Layton School,2018,2225677.5800000005,,,,,,,,,,,47060.770000000004,,,,,,,,,,,,,,,,,,,,240040.94,,,,,,,,,,,,166649.11,,,,,,,,,5221.35,,,,,,,85166.1,,,,,,,,,,,,,74086.04000000001,,,,,,,,,
Davis District,East Layton School,2019,2637889.5100000002,54468.53999999999,,,,,,,,,,49193.15,,,,,,,,,,,,,,,,,,,,265217.14999999997,,,,,,,,,,,,169448.08000000002,,,,,,,,,5481.32,,,,,,,88153.03,,,,,,,,,,,,,48856.759999999995,,,,,,,,,
Davis District,East Layton School,2020,2828277.0599999996,82210.05,,,,,,,,,,50290.44,,,,,,,,,,,,,,,,,,,,272602.01,,,,,,,,,,,,155586.31,,,,,,,,,1859.29,,,,,,,88611.90000000001,,,,,,,,,,,,,89069.3,,,,,,,,,
Davis District,East Layton School,2021,2850875.440000001,92693.20000000003,,,,,,,,,,29803.98,,,,,,,,,,,,,,,,,,,,296537.49999999994,,,,,,,,,,,,173772.34000000003,,,,,,,,,,,,,,,,88152.82,,,,,,,,,,,,,610296.7100000001,,,,,,,,,
Davis District,Ellison Park School,2018,3020382.52,41012.38,,,,,,,,,,55474.39,,,,,,,,,,,,,,,,,,,,276742.79000000004,,,,,,,,,,,,260717.98,,,,,,,,,8021.05,,,,,,,114033.85,,,,,,,,,,,,,103623.92,,,,,,,,,
Davis District,Ellison Park School,2019,3186942.2500000005,43646.72,,,,,,,,,,50578.170000000006,,,,,,,,,,,,,,,,,,,,318953.92,,,,,,,,,,,,274863.22,,,,,,,,,8597.7,,,,,,,132235.9,,,,,,,,,,,,,80651.26,,,,,,,,,
Davis District,Ellison Park School,2020,3234819.110000001,82202.73,,,,,,,,,,51308.66,,,,,,,,,,,,,,,,,,,,310840.81999999995,,,,,,,,,,,,281561.87,,,,,,,,,4496.3,,,,,,,144244.13999999998,,,,,,,,,,,,,98301.05,,,,,,,,,
Davis District,Ellison Park School,2021,2437511.86,90567.62000000001,,,,,,,,,,43973.38,,,,,,,,,,,,,,,,,,,,305600.14999999997,,,,,,,,,,,,273981.37,,,,,,,,,,,,,,,,86818.45,,,,,,,,,,,,,31130.94,,,,,,,,,
Davis District,Endeavour School,2018,2856234.659999999,,,,,,,,,,,59644.92,,,,,,,,,,,,,,,,,,,,316912.58,,,,,,,,,,,,199251.59,,,,,,,,,-1223.94,,,,,,,106822.01000000001,,,,,,,,,,,,,92277.40000000001,,,,,,,,,
Davis District,Endeavour School,2019,3078754.7000000007,38800.729999999996,,,,,,,,,,57983.11,,,,,,,,,,,,,,,,,,,,329910.38,,,,,,,,,,,,224066.33000000002,,,,,,,,,8027.7699999999995,,,,,,,107616.01000000001,,,,,,,,,,,,,65211.0,,,,,,,,,
Davis District,Endeavour School,2020,3466122.3000000003,31403.820000000003,,,,,,,,,,61213.53,,,,,,,,,,,,,,,,,,,,344636.52,,,,,,,,,,,,230161.74,,,,,,,,,4686.63,,,,,,,110471.46,,,,,,,,,,,,,94196.0,,,,,,,,,
Davis District,Endeavour School,2021,3493910.350000001,44152.810000000005,,,,,,,,,,65557.94,,,,,,,,,,,,,,,,,,,,325192.43,,,,,,,,,,,,246692.9,,,,,,,,,,,,,,,,79865.65,,,,,,,,,,,,,32167.0,,,,,,,,,
Davis District,Fairfield Jr High,2018,4046062.150000001,275310.16,,,,,,,,,,67019.0,,,,,,,,,,,,,,,,,,,,672174.9,,,,,,,,,,,,336231.68,,,,,,,,,20715.93,,,,,,,141546.43,,,,,,,,,,,,,978711.47,,,,,,,,,
Davis District,Fairfield Jr High,2019,4224970.95,289921.67999999993,,,,,,,,,,94849.07,,,,,,,,,,,,,,,,,,,,690410.58,,,,,,,,,,,,365560.70999999996,,,,,,,,,5919.71,,,,,,,152233.75000000003,,,,,,,,,,,,,406567.77,,,,,,,,,
Davis District,Fairfield Jr High,2020,4345250.07,256448.20000000004,,,,,,,,,,98212.07,,,,,,,,,,,,,,,,,,,,748205.9799999999,,,,,,,,,,,,340504.76,,,,,,,,,7844.8099999999995,,,,,,,130061.96999999999,,,,,,,,,,,,,72136.75,,,,,,,,,
